Date,Close
6/12/2018 16:00:00,962.57
6/13/2018 16:00:00,962.13
6/14/2018 16:00:00,965.82
6/15/2018 16:00:00,964.45
6/18/2018 16:00:00,967.96
6/19/2018 16:00:00,963.39
6/20/2018 16:00:00,970.62
6/21/2018 16:00:00,965.71
6/22/2018 16:00:00,973.88
6/25/2018 16:00:00,957.71
6/26/2018 16:00:00,964.76
6/27/2018 16:00:00,962.17
6/28/2018 16:00:00,958.85
6/29/2018 16:00:00,965.32
7/3/2018 16:00:00,962.5
7/4/2018 16:00:00,964.53
7/5/2018 16:00:00,962.48
7/6/2018 16:00:00,969.63
7/9/2018 16:00:00,974.58
7/10/2018 16:00:00,981.25
7/11/2018 16:00:00,973.65
7/12/2018 16:00:00,983.44
7/13/2018 16:00:00,983.33
7/16/2018 16:00:00,979.68
7/17/2018 16:00:00,980.48
7/18/2018 16:00:00,977.6
7/19/2018 16:00:00,982.78
7/20/2018 16:00:00,976.45
7/23/2018 16:00:00,975.41
7/24/2018 16:00:00,974.47
7/25/2018 16:00:00,975.71
7/26/2018 16:00:00,977.84
7/27/2018 16:00:00,974.92
7/30/2018 16:00:00,973.6
7/31/2018 16:00:00,979.38
8/1/2018 16:00:00,974.63
8/2/2018 16:00:00,976.42
8/3/2018 16:00:00,976.49
8/7/2018 16:00:00,969.05
8/8/2018 16:00:00,971.11
8/9/2018 16:00:00,978.28
8/10/2018 16:00:00,971.63
8/13/2018 16:00:00,968.61
8/14/2018 16:00:00,974.75
8/15/2018 16:00:00,962.23
8/16/2018 16:00:00,967.71
8/17/2018 16:00:00,973.98
8/20/2018 16:00:00,972.96
8/21/2018 16:00:00,969.14
8/22/2018 16:00:00,971.79
8/23/2018 16:00:00,971.34
8/24/2018 16:00:00,971.53
8/27/2018 16:00:00,976.18
8/28/2018 16:00:00,971.34
8/29/2018 16:00:00,973.23
8/30/2018 16:00:00,973.51
8/31/2018 16:00:00,965.73
9/4/2018 16:00:00,960.07
9/5/2018 16:00:00,960.69
9/6/2018 16:00:00,958.53
9/7/2018 16:00:00,956.49
9/10/2018 16:00:00,953.82
9/11/2018 16:00:00,954.75
9/12/2018 16:00:00,949.88
9/13/2018 16:00:00,948.52
9/14/2018 16:00:00,948.84
9/17/2018 16:00:00,953.38
9/18/2018 16:00:00,960.14
9/19/2018 16:00:00,957.42
9/20/2018 16:00:00,960.95
9/21/2018 16:00:00,962.34
9/24/2018 16:00:00,960.01
9/25/2018 16:00:00,956.61
9/26/2018 16:00:00,958.91
9/27/2018 16:00:00,962.73
9/28/2018 16:00:00,952.28
10/1/2018 16:00:00,954.9
10/2/2018 16:00:00,950.04
10/3/2018 16:00:00,952.75
10/4/2018 16:00:00,951.02
10/5/2018 16:00:00,947.21
10/9/2018 16:00:00,941.62
10/10/2018 16:00:00,920.53
10/11/2018 16:00:00,906.8
10/12/2018 16:00:00,911.24
10/15/2018 16:00:00,909.61
10/16/2018 16:00:00,920.38
10/17/2018 16:00:00,919.31
10/18/2018 16:00:00,911.88
10/19/2018 16:00:00,917.64
10/22/2018 16:00:00,914.89
10/23/2018 16:00:00,907.62
10/24/2018 16:00:00,885.69
10/25/2018 16:00:00,885.95
10/26/2018 16:00:00,883.76
10/29/2018 16:00:00,876.61
10/30/2018 16:00:00,888.89
10/31/2018 16:00:00,895.08
11/1/2018 16:00:00,901.32
11/2/2018 16:00:00,900.7
11/5/2018 16:00:00,905.57
11/6/2018 16:00:00,910.26
11/7/2018 16:00:00,914.51
11/8/2018 16:00:00,916.33
11/9/2018 16:00:00,912.79
11/12/2018 16:00:00,906.47
11/13/2018 16:00:00,906.54
11/14/2018 16:00:00,906.98
11/15/2018 16:00:00,907.59
11/16/2018 16:00:00,907.57
11/19/2018 16:00:00,904.35
11/20/2018 16:00:00,891.96
11/21/2018 16:00:00,905.81
11/22/2018 16:00:00,904.77
11/23/2018 16:00:00,899.8
11/26/2018 16:00:00,901.69
11/27/2018 16:00:00,898.81
11/28/2018 16:00:00,912.16
11/29/2018 16:00:00,914.36
11/30/2018 16:00:00,913.29
12/3/2018 16:00:00,917.81
12/4/2018 16:00:00,906.22
12/5/2018 16:00:00,916.25
12/6/2018 16:00:00,897.76
12/7/2018 16:00:00,888.02
12/10/2018 16:00:00,885.25
12/11/2018 16:00:00,880.26
12/12/2018 16:00:00,887.89
12/13/2018 16:00:00,886.44
12/14/2018 16:00:00,878.92
12/17/2018 16:00:00,866.04
12/18/2018 16:00:00,868.09
12/19/2018 16:00:00,859.25
12/20/2018 16:00:00,851.22
12/21/2018 16:00:00,838.45
12/24/2018 14:30:00,828.1
12/27/2018 16:00:00,852.72
12/28/2018 16:00:00,854.87
12/31/2018 16:00:00,859.32
1/2/2019 16:00:00,859.8
1/3/2019 16:00:00,851.45
1/4/2019 16:00:00,864.44
1/7/2019 16:00:00,868.55
1/8/2019 16:00:00,874.42
1/9/2019 16:00:00,885.91
1/10/2019 16:00:00,891.72
1/11/2019 16:00:00,893.39
1/14/2019 16:00:00,895.14
1/15/2019 16:00:00,900.21
1/16/2019 16:00:00,903.91
1/17/2019 16:00:00,911.39
1/18/2019 16:00:00,917.93
1/21/2019 16:00:00,921.65
1/22/2019 16:00:00,914.16
1/23/2019 16:00:00,912.36
1/24/2019 16:00:00,916.29
1/25/2019 16:00:00,919.8
1/28/2019 16:00:00,920.27
1/29/2019 16:00:00,926.77
1/30/2019 16:00:00,926.77
1/31/2019 16:00:00,929.25
2/1/2019 16:00:00,926.22
2/4/2019 16:00:00,932.02
2/5/2019 16:00:00,937.82
2/6/2019 16:00:00,938.07
2/7/2019 16:00:00,937.61
2/8/2019 16:00:00,932.98
2/11/2019 16:00:00,929.15
2/12/2019 16:00:00,933.15
2/13/2019 16:00:00,931.61
2/14/2019 16:00:00,936.04
2/15/2019 16:00:00,944.88
2/19/2019 16:00:00,950.34
2/20/2019 16:00:00,957.06
2/21/2019 16:00:00,955.18
2/22/2019 16:00:00,954.93
2/25/2019 16:00:00,957.49
2/26/2019 16:00:00,957.44
2/27/2019 16:00:00,959.33
2/28/2019 16:00:00,953.91
3/1/2019 16:00:00,958.23
3/4/2019 16:00:00,956.3
3/5/2019 16:00:00,959.09
3/6/2019 16:00:00,960.51
3/7/2019 16:00:00,958.69
3/8/2019 16:00:00,954.25
3/11/2019 16:00:00,960.45
3/12/2019 16:00:00,962.13
3/13/2019 16:00:00,962.71
3/14/2019 16:00:00,959.68
3/15/2019 16:00:00,963.37
3/18/2019 16:00:00,970.27
3/19/2019 16:00:00,965.74
3/20/2019 16:00:00,963.27
3/21/2019 16:00:00,967.26
3/22/2019 16:00:00,958.21
3/25/2019 16:00:00,956.26
3/26/2019 16:00:00,961.89
3/27/2019 16:00:00,960.9
3/28/2019 16:00:00,963.84
3/29/2019 16:00:00,959.5
4/1/2019 16:00:00,967.69
4/2/2019 16:00:00,970.43
4/3/2019 16:00:00,971.66
4/4/2019 16:00:00,973.45
4/5/2019 16:00:00,978.21
4/8/2019 16:00:00,978.82
4/9/2019 16:00:00,974.43
4/10/2019 16:00:00,977.48
4/11/2019 16:00:00,979.13
4/12/2019 16:00:00,984.66
4/15/2019 16:00:00,987.92
4/16/2019 16:00:00,988.51
4/17/2019 16:00:00,990.61
4/18/2019 16:00:00,995.29
